月均利润,本港,目标,去程物品,返程物品,平均往返时间,去程利润,返程利润,本港区域,本港文化,目标区域,目标文化
2750.0,特鲁希略,"亚丁,吉达,索科特拉",香草,乳香,3.0,3535.0,4715.0,加勒比,加勒比,印度洋,阿拉伯
2746.6666666666665,里加,"亚丁,吉达,索科特拉",皮草,乳香,3.0,750.0,7490.0,欧洲北部,北欧,印度洋,阿拉伯
2740.9523809523807,巴拿马,"釜山,汉阳",龙舌兰酒,白瓷,5.25,1320.0,13070.0,南美洲,南美西岸,东亚,朝鲜
2740.9523809523807,危地马拉,"釜山,汉阳",龙舌兰酒,白瓷,5.25,1320.0,13070.0,南美洲,南美西岸,东亚,朝鲜
2737.5,巨港,雅加达,翡翠,黄金,2.0,2100.0,3375.0,东南亚,东南亚,东南亚,东南亚
2737.5,雅加达,巨港,黄金,翡翠,2.0,3375.0,2100.0,东南亚,东南亚,东南亚,东南亚
2730.882352941176,伊斯坦布尔,那霸,蓝眼睛,珊瑚,5.666666666666667,14575.0,900.0,欧洲东部,土耳其,东亚,东亚
2730.0,奥斯陆,"亚丁,吉达,索科特拉",呢绒,乳香,3.0,700.0,7490.0,欧洲北部,北欧,印度洋,阿拉伯
2730.0,瓦尔帕莱索,"哈瓦那,圣地亚哥,圣多明各",玛卡,烟草,2.0,1260.0,4200.0,南美洲,中南美,加勒比,加勒比
2725.0,突尼斯,开罗,贝紫,祖母绿,2.0,1600.0,3850.0,欧洲东部,北非,欧洲东部,北非
2722.5,的黎波里,伊斯坦布尔,玛瑙,火器,2.0,825.0,4620.0,欧洲东部,北非,欧洲东部,土耳其
2721.951219512195,马尼拉,汉堡,白银,甲胄,6.833333333333333,1000.0,17600.0,东南亚,东南亚,欧洲北部,德国
2716.190476190476,瓦尔帕莱索,汉堡,玛卡,甲胄,5.25,3060.0,11200.0,南美洲,中南美,欧洲北部,德国
2707.5,亚齐,"亚丁,吉达,索科特拉",姜黄,乳香,2.0,1625.0,3790.0,东南亚,东南亚,印度洋,阿拉伯
2707.317073170732,占碑,汉堡,珊瑚,甲胄,6.833333333333333,900.0,17600.0,东南亚,东南亚,欧洲北部,德国
2707.317073170732,古晋,汉堡,黄铜,甲胄,6.833333333333333,900.0,17600.0,东南亚,东南亚,欧洲北部,德国
2689.756097560976,北大年,汉堡,剑麻,甲胄,6.833333333333333,780.0,17600.0,东南亚,东南亚,欧洲北部,德国
2680.0,阿卡普尔科,"釜山,汉阳",白银,白瓷,5.25,1000.0,13070.0,北美西部,南美西岸,东亚,朝鲜
2675.0,拉古萨,"南特,波尔多",玻璃工艺品,白兰地,2.0,2800.0,2550.0,欧洲东部,意大利,欧洲西部,法国
2675.0,卡利亚里,"爱丁堡,都柏林,伦敦",牛至,英格兰花呢,2.0,1350.0,4000.0,欧洲东部,意大利,欧洲北部,不列颠
2675.0,西西里,"爱丁堡,都柏林,伦敦",牛至,英格兰花呢,2.0,1350.0,4000.0,欧洲东部,意大利,欧洲北部,不列颠
2659.090909090909,马六甲,"利马,兰巴耶克,通贝斯",金制工艺品,印加玫瑰,5.5,1500.0,13125.0,东南亚,东南亚,南美洲,南美西岸
2650.0,达沃,雅加达,沉香,黄金,2.0,1925.0,3375.0,东南亚,东南亚,东南亚,东南亚
2650.0,文莱,雅加达,沉香,黄金,2.0,1925.0,3375.0,东南亚,东南亚,东南亚,东南亚
2645.0,马六甲,"亚丁,吉达,索科特拉",金制工艺品,乳香,2.0,1500.0,3790.0,东南亚,东南亚,印度洋,阿拉伯
2630.0,加尔各答,"雅典,萨洛尼卡,克里特",印度印花布,古代美术品,5.0,5550.0,7600.0,印度洋,印度,欧洲东部,巴尔干
2630.0,不莱梅,"亚丁,吉达,索科特拉",蜂蜜,乳香,3.0,400.0,7490.0,欧洲北部,德国,印度洋,阿拉伯
2630.0,马苏利帕特南,"雅典,萨洛尼卡,克里特",印度印花布,古代美术品,5.0,5550.0,7600.0,印度洋,印度,欧洲东部,巴尔干
2630.0,第乌,"雅典,萨洛尼卡,克里特",印度印花布,古代美术品,5.0,5550.0,7600.0,印度洋,印度,欧洲东部,巴尔干
2627.2727272727275,萨马赖,"利马,兰巴耶克,通贝斯",珍珠,印加玫瑰,5.5,1325.0,13125.0,东南亚,东南亚,南美洲,南美西岸
2627.2727272727275,望加锡,"利马,兰巴耶克,通贝斯",珍珠,印加玫瑰,5.5,1325.0,13125.0,东南亚,东南亚,南美洲,南美西岸
2625.0,兰巴耶克,利马,印加玫瑰,黄金,2.0,1875.0,3375.0,南美洲,南美西岸,南美洲,南美西岸
2625.0,利马,"兰巴耶克,通贝斯",黄金,印加玫瑰,2.0,3375.0,1875.0,南美洲,南美西岸,南美洲,南美西岸
2625.0,罗安达,突尼斯,木雕,贝紫,2.0,450.0,4800.0,非洲西部,西非,欧洲东部,北非
2625.0,通贝斯,利马,印加玫瑰,黄金,2.0,1875.0,3375.0,南美洲,南美西岸,南美洲,南美西岸
2622.5,班加西,伊斯坦布尔,陶器,火器,2.0,625.0,4620.0,欧洲东部,北非,欧洲东部,土耳其
2613.3333333333335,巴拿马,汉堡,龙舌兰酒,甲胄,5.25,2520.0,11200.0,南美洲,南美西岸,欧洲北部,德国
2613.3333333333335,危地马拉,汉堡,龙舌兰酒,甲胄,5.25,2520.0,11200.0,南美洲,南美西岸,欧洲北部,德国
2600.0,危地马拉,"哈瓦那,圣地亚哥,圣多明各",白银,烟草,2.0,1000.0,4200.0,南美洲,南美西岸,加勒比,加勒比
2600.0,巴拿马,"哈瓦那,圣地亚哥,圣多明各",白银,烟草,2.0,1000.0,4200.0,南美洲,南美西岸,加勒比,加勒比
2600.0,阿卡普尔科,"哈瓦那,圣地亚哥,圣多明各",白银,烟草,2.0,1000.0,4200.0,北美西部,南美西岸,加勒比,加勒比
2597.5,瓦伦西亚,安特卫普,迷迭香,珠宝首饰,2.0,3195.0,2000.0,欧洲西部,伊比利亚,欧洲北部,荷兰
2587.5,圣多美,"亚丁,吉达,索科特拉",祖母绿,乳香,2.0,2310.0,2865.0,非洲西部,西非,印度洋,阿拉伯
2586.857142857143,的黎波里,"哥本哈根,吕贝克",玛瑙,甲胄,2.9166666666666665,825.0,6720.0,欧洲东部,北非,欧洲北部,北欧
2586.3636363636365,亚齐,科皮亚波,姜黄,烟草,5.5,2675.0,11550.0,东南亚,东南亚,南美洲,中南美
2585.0,北大年,"亚丁,吉达,索科特拉",剑麻,乳香,2.0,1380.0,3790.0,东南亚,东南亚,印度洋,阿拉伯
2572.5,亚历山大,开罗,乳香,祖母绿,2.0,1295.0,3850.0,欧洲东部,北非,欧洲东部,北非
2571.6666666666665,加拉卡斯,"亚丁,吉达,索科特拉",剑麻,乳香,3.0,3000.0,4715.0,加勒比,加勒比,印度洋,阿拉伯
2571.6666666666665,威廉斯塔德,"亚丁,吉达,索科特拉",剑麻,乳香,3.0,3000.0,4715.0,加勒比,加勒比,印度洋,阿拉伯
2571.6666666666665,大开曼,"亚丁,吉达,索科特拉",剑麻,乳香,3.0,3000.0,4715.0,加勒比,加勒比,印度洋,阿拉伯
2568.181818181818,马尼拉,"利马,兰巴耶克,通贝斯",白银,印加玫瑰,5.5,1000.0,13125.0,东南亚,东南亚,南美洲,南美西岸
2557.5,萨马赖,"亚丁,吉达,索科特拉",珍珠,乳香,2.0,1325.0,3790.0,东南亚,东南亚,印度洋,阿拉伯
2557.5,望加锡,"亚丁,吉达,索科特拉",珍珠,乳香,2.0,1325.0,3790.0,东南亚,东南亚,印度洋,阿拉伯
2552.3809523809523,伯南布哥,"爱丁堡,都柏林,伦敦",可可,英格兰花呢,5.25,8400.0,5000.0,南美洲,中南美,欧洲北部,不列颠
2550.0,马德拉斯,那霸,紫檀木,珊瑚,3.0,6750.0,900.0,印度洋,印度,东亚,东亚
2550.0,果阿,那霸,紫檀木,珊瑚,3.0,6750.0,900.0,印度洋,印度,东亚,东亚
2550.0,的里雅斯特,"里斯本,塞维利亚,巴塞罗那",船钉,火器,2.0,900.0,4200.0,欧洲东部,意大利,欧洲西部,伊比利亚
2550.0,达沃,"爱丁堡,都柏林,伦敦",沉香,英格兰花呢,6.833333333333333,12425.0,5000.0,东南亚,东南亚,欧洲北部,不列颠
2550.0,占碑,"利马,兰巴耶克,通贝斯",珊瑚,印加玫瑰,5.5,900.0,13125.0,东南亚,东南亚,南美洲,南美西岸
2550.0,古晋,"利马,兰巴耶克,通贝斯",黄铜,印加玫瑰,5.5,900.0,13125.0,东南亚,东南亚,南美洲,南美西岸
2550.0,加尔各答,那霸,紫檀木,珊瑚,3.0,6750.0,900.0,印度洋,印度,东亚,东亚
2549.25,法马古斯塔,"堺,长崎",贝紫,漆器,6.666666666666667,3520.0,13475.0,欧洲东部,巴尔干,东亚,日本
2525.0,不莱梅,"斯德哥尔摩,但泽,维斯比",啤酒,琥珀,2.0,850.0,4200.0,欧洲北部,德国,欧洲北部,北欧
2520.0,勃固,嘉定,蓝宝石,蓝宝石,2.0,2520.0,2520.0,东南亚,中南半岛,东南亚,中南半岛
2520.0,嘉定,勃固,蓝宝石,蓝宝石,2.0,2520.0,2520.0,东南亚,中南半岛,东南亚,中南半岛
2515.3846153846152,圣胡安,"格罗宁根,阿姆斯特丹",朗姆酒,玻璃球,3.25,2400.0,5775.0,加勒比,加勒比,欧洲北部,荷兰
2515.3846153846152,拿骚,"格罗宁根,阿姆斯特丹",朗姆酒,玻璃球,3.25,2400.0,5775.0,加勒比,加勒比,欧洲北部,荷兰
2499.4736842105262,纳塔尔,伊斯坦布尔,乌木,蓝眼睛,3.1666666666666665,1290.0,6625.0,印度洋,东非,欧洲东部,土耳其
2496.6666666666665,雷克雅未克,"亚丁,吉达,索科特拉",硫磺,乳香,3.0,0.0,7490.0,极北地区,北欧,印度洋,阿拉伯
2488.3333333333335,布里斯托,"亚丁,吉达,索科特拉",船钉,乳香,3.0,900.0,6565.0,欧洲北部,不列颠,印度洋,阿拉伯
2487.5,阿尔及尔,开罗,沙漠玫瑰,祖母绿,2.0,1125.0,3850.0,欧洲东部,北非,欧洲东部,北非
2487.5,休达,开罗,沙漠玫瑰,祖母绿,2.0,1125.0,3850.0,欧洲西部,北非,欧洲东部,北非
2477.2727272727275,北大年,"利马,兰巴耶克,通贝斯",锡矿石,印加玫瑰,5.5,500.0,13125.0,东南亚,东南亚,南美洲,南美西岸
2470.0,蒙巴萨,"亚丁,吉达,索科特拉",咖啡,乳香,2.0,3000.0,1940.0,印度洋,东非,印度洋,阿拉伯
2470.0,摩加迪沙,"亚丁,吉达,索科特拉",咖啡,乳香,2.0,3000.0,1940.0,印度洋,东非,印度洋,阿拉伯
2468.7804878048782,亚齐,"哥本哈根,吕贝克",姜黄,甲胄,6.833333333333333,2150.0,14720.0,东南亚,东南亚,欧洲北部,北欧
2461.5384615384614,威廉斯塔德,"爱丁堡,都柏林,伦敦",剑麻,英格兰花呢,3.25,3000.0,5000.0,加勒比,加勒比,欧洲北部,不列颠
2461.5384615384614,大开曼,"爱丁堡,都柏林,伦敦",剑麻,英格兰花呢,3.25,3000.0,5000.0,加勒比,加勒比,欧洲北部,不列颠
2450.0,的里雅斯特,"爱丁堡,都柏林,伦敦",船钉,英格兰花呢,2.0,900.0,4000.0,欧洲东部,意大利,欧洲北部,不列颠
2438.3333333333335,普利茅斯,"亚丁,吉达,索科特拉",白镴器皿,乳香,3.0,750.0,6565.0,欧洲北部,不列颠,印度洋,阿拉伯
2438.3333333333335,波多贝罗,"亚丁,吉达,索科特拉",可可,乳香,3.0,2600.0,4715.0,加勒比,加勒比,印度洋,阿拉伯
2438.3333333333335,卡宴,"亚丁,吉达,索科特拉",可可,乳香,3.0,2600.0,4715.0,加勒比,加勒比,印度洋,阿拉伯
2437.5,马六甲,雅加达,金制工艺品,黄金,2.0,1500.0,3375.0,东南亚,东南亚,东南亚,东南亚
2425.0,桑给巴尔,"塔马塔夫,索法拉",祖母绿,黄金,2.0,1925.0,2925.0,印度洋,东非,印度洋,东非
2425.0,莫桑比克,"塔马塔夫,索法拉",祖母绿,黄金,2.0,1925.0,2925.0,印度洋,东非,印度洋,东非
2412.5,哈瓦那,梅里达,珍珠,翡翠,2.0,1325.0,3500.0,加勒比,加勒比,加勒比,加勒比
2412.5,圣胡安,梅里达,珍珠,翡翠,2.0,1325.0,3500.0,加勒比,加勒比,加勒比,加勒比
2410.0,贝鲁特,伊斯坦布尔,大马士革刀,火器,2.0,3000.0,1820.0,欧洲东部,土耳其,欧洲东部,土耳其
2410.0,伊斯坦布尔,贝鲁特,火器,大马士革刀,2.0,1820.0,3000.0,欧洲东部,土耳其,欧洲东部,土耳其
2403.809523809524,巴拿马,伊斯坦布尔,白银,火器,5.25,1000.0,11620.0,南美洲,南美西岸,欧洲东部,土耳其
2403.809523809524,阿卡普尔科,伊斯坦布尔,白银,火器,5.25,1000.0,11620.0,北美西部,南美西岸,欧洲东部,土耳其
2403.809523809524,危地马拉,伊斯坦布尔,白银,火器,5.25,1000.0,11620.0,南美洲,南美西岸,欧洲东部,土耳其
2403.3333333333335,科钦,那霸,白檀,珊瑚,3.0,6310.0,900.0,印度洋,印度,东亚,东亚
2400.0,雷克雅未克,汉堡,硫磺,甲胄,2.0,0.0,4800.0,极北地区,北欧,欧洲北部,德国
2395.0,马尼拉,"亚丁,吉达,索科特拉",白银,乳香,2.0,1000.0,3790.0,东南亚,东南亚,印度洋,阿拉伯
2385.0,浦项,"雅典,萨洛尼卡,克里特",人参,古代美术品,6.666666666666667,4500.0,11400.0,东亚,朝鲜,欧洲东部,巴尔干
2382.3529411764703,阿尔及尔,那霸,阿甘油,珊瑚,5.666666666666667,12600.0,900.0,欧洲东部,北非,东亚,东亚
2382.3529411764703,卡萨布兰卡,那霸,阿甘油,珊瑚,5.666666666666667,12600.0,900.0,欧洲西部,北非,东亚,东亚
2375.0,拿骚,梅里达,玳瑁,翡翠,2.0,1250.0,3500.0,加勒比,加勒比,加勒比,加勒比
2375.0,大开曼,梅里达,玳瑁,翡翠,2.0,1250.0,3500.0,加勒比,加勒比,加勒比,加勒比
2373.658536585366,马六甲,"哥本哈根,吕贝克",金制工艺品,甲胄,6.833333333333333,1500.0,14720.0,东南亚,东南亚,欧洲北部,北欧
2372.7272727272725,马六甲,科皮亚波,金制工艺品,烟草,5.5,1500.0,11550.0,东南亚,东南亚,南美洲,中南美
2370.0,基尔瓦,"亚丁,吉达,索科特拉",犀角,乳香,2.0,2800.0,1940.0,印度洋,东非,印度洋,阿拉伯
2370.0,马斯喀特,苏伊士,藏红花,贝紫,2.0,2340.0,2400.0,印度洋,波斯,印度洋,阿拉伯
2362.5,马萨瓦,"霍尔木兹,巴士拉",明矾,青金石,2.0,750.0,3975.0,印度洋,阿拉伯,印度洋,波斯
2358.3333333333335,亚速尔,"吉达,马萨瓦",珍珠,咖啡,3.0,1325.0,5750.0,欧洲西部,伊比利亚,印度洋,阿拉伯
2350.0,萨马赖,雅加达,珍珠,黄金,2.0,1325.0,3375.0,东南亚,东南亚,东南亚,东南亚
2350.0,望加锡,雅加达,珍珠,黄金,2.0,1325.0,3375.0,东南亚,东南亚,东南亚,东南亚
2348.048780487805,望加锡,"哥本哈根,吕贝克",珍珠,甲胄,6.833333333333333,1325.0,14720.0,东南亚,东南亚,欧洲北部,北欧
2348.048780487805,萨马赖,"哥本哈根,吕贝克",珍珠,甲胄,6.833333333333333,1325.0,14720.0,东南亚,东南亚,欧洲北部,北欧
2347.5,洛布里,"嘉定,勃固",红宝石,蓝宝石,2.0,2175.0,2520.0,东南亚,中南半岛,东南亚,中南半岛
2347.5,加来,安特卫普,蕾丝,珠宝首饰,2.0,2695.0,2000.0,欧洲北部,法国,欧洲北部,荷兰
2345.0,古晋,"亚丁,吉达,索科特拉",黄铜,乳香,2.0,900.0,3790.0,东南亚,东南亚,印度洋,阿拉伯
2345.0,占碑,"亚丁,吉达,索科特拉",珊瑚,乳香,2.0,900.0,3790.0,东南亚,东南亚,印度洋,阿拉伯
2342.6470588235293,休达,那霸,沙漠玫瑰,珊瑚,5.666666666666667,12375.0,900.0,欧洲西部,北非,东亚,东亚
2342.6470588235293,突尼斯,那霸,沙漠玫瑰,珊瑚,5.666666666666667,12375.0,900.0,欧洲东部,北非,东亚,东亚
2340.909090909091,萨马赖,科皮亚波,珍珠,烟草,5.5,1325.0,11550.0,东南亚,东南亚,南美洲,中南美
2340.909090909091,望加锡,科皮亚波,珍珠,烟草,5.5,1325.0,11550.0,东南亚,东南亚,南美洲,中南美
2337.5,的黎波里,开罗,玛瑙,祖母绿,2.0,825.0,3850.0,欧洲东部,北非,欧洲东部,北非
2323.809523809524,阿卡普尔科,汉堡,白银,甲胄,5.25,1000.0,11200.0,北美西部,南美西岸,欧洲北部,德国
2320.5882352941176,安平,"雅典,萨洛尼卡,克里特",龙涎香,古代美术品,5.666666666666667,1750.0,11400.0,东亚,大明,欧洲东部,巴尔干
2300.487804878049,马尼拉,"哥本哈根,吕贝克",白银,甲胄,6.833333333333333,1000.0,14720.0,东南亚,东南亚,欧洲北部,北欧
2300.0,本地治里,那霸,乌兹钢,珊瑚,3.0,6000.0,900.0,印度洋,印度,东亚,东亚
2300.0,的黎波里,"利马,兰巴耶克,通贝斯",玛瑙,印加玫瑰,5.25,825.0,11250.0,欧洲东部,北非,南美洲,南美西岸
2297.1428571428573,瓦尔帕莱索,马赛,玛卡,天鹅绒,5.25,2460.0,9600.0,南美洲,中南美,欧洲东部,法国
2285.8536585365855,古晋,"哥本哈根,吕贝克",黄铜,甲胄,6.833333333333333,900.0,14720.0,东南亚,东南亚,欧洲北部,北欧
2285.8536585365855,占碑,"哥本哈根,吕贝克",珊瑚,甲胄,6.833333333333333,900.0,14720.0,东南亚,东南亚,欧洲北部,北欧
2285.714285714286,浦项,伯南布哥,人参,可可,5.25,3600.0,8400.0,东亚,朝鲜,南美洲,中南美
2281.818181818182,马尼拉,科皮亚波,白银,烟草,5.5,1000.0,11550.0,东南亚,东南亚,南美洲,中南美
2280.0,阿尔金,圣多美,黄金,祖母绿,2.0,2250.0,2310.0,非洲西部,西非,非洲西部,西非
2280.0,圣乔治,圣多美,黄金,祖母绿,2.0,2250.0,2310.0,非洲西部,西非,非洲西部,西非
2280.0,圣多美,"圣乔治,阿比让,阿尔金",祖母绿,黄金,2.0,2310.0,2250.0,非洲西部,西非,非洲西部,西非
2280.0,阿比让,圣多美,黄金,祖母绿,2.0,2250.0,2310.0,非洲西部,西非,非洲西部,西非
2276.923076923077,圣胡安,"爱丁堡,都柏林,伦敦",朗姆酒,英格兰花呢,3.25,2400.0,5000.0,加勒比,加勒比,欧洲北部,不列颠
2276.923076923077,拿骚,"爱丁堡,都柏林,伦敦",朗姆酒,英格兰花呢,3.25,2400.0,5000.0,加勒比,加勒比,欧洲北部,不列颠
2275.0,波尔多,安特卫普,白兰地,珠宝首饰,2.0,2550.0,2000.0,欧洲西部,法国,欧洲北部,荷兰
2275.0,南特,安特卫普,白兰地,珠宝首饰,2.0,2550.0,2000.0,欧洲西部,法国,欧洲北部,荷兰
2268.2926829268295,北大年,"哥本哈根,吕贝克",剑麻,甲胄,6.833333333333333,780.0,14720.0,东南亚,东南亚,欧洲北部,北欧
2263.6363636363635,占碑,科皮亚波,珊瑚,烟草,5.5,900.0,11550.0,东南亚,东南亚,南美洲,中南美
2263.6363636363635,古晋,科皮亚波,黄铜,烟草,5.5,900.0,11550.0,东南亚,东南亚,南美洲,中南美
2250.75,雅法,"堺,长崎",椰枣,漆器,6.666666666666667,1530.0,13475.0,欧洲东部,土耳其,东亚,日本
2250.0,澳门,那霸,折扇,珊瑚,2.0,3600.0,900.0,东亚,大明,东亚,东亚
2250.0,特鲁希略,梅里达,橡木,翡翠,2.0,1000.0,3500.0,加勒比,加勒比,加勒比,加勒比
2250.0,波多贝罗,梅里达,白银,翡翠,2.0,1000.0,3500.0,加勒比,加勒比,加勒比,加勒比
2250.0,卡宴,梅里达,白银,翡翠,2.0,1000.0,3500.0,加勒比,加勒比,加勒比,加勒比
2237.5,班加西,开罗,陶器,祖母绿,2.0,625.0,3850.0,欧洲东部,北非,欧洲东部,北非
2225.0,安平,"浦项,汉阳",龙涎香,人参,2.0,1750.0,2700.0,东亚,大明,东亚,朝鲜
2216.6666666666665,拉斯帕尔马斯,"吉达,马萨瓦",珊瑚,咖啡,3.0,900.0,5750.0,欧洲西部,伊比利亚,印度洋,阿拉伯
2216.6666666666665,马德拉,"吉达,马萨瓦",珊瑚,咖啡,3.0,900.0,5750.0,欧洲西部,伊比利亚,印度洋,阿拉伯
2207.3684210526317,纳塔尔,"雅典,萨洛尼卡,克里特",乌木,古代美术品,3.1666666666666665,1290.0,5700.0,印度洋,东非,欧洲东部,巴尔干
2206.6666666666665,瓦尔帕莱索,"格罗宁根,阿姆斯特丹",玛卡,玻璃球,5.25,3060.0,8525.0,南美洲,中南美,欧洲北部,荷兰
2202.5,纳塔尔,"亚丁,吉达,索科特拉",乌木,乳香,2.0,2465.0,1940.0,印度洋,东非,印度洋,阿拉伯
2200.0,本地治里,"爱丁堡,都柏林,伦敦",乌兹钢,英格兰花呢,5.0,5000.0,6000.0,印度洋,印度,欧洲北部,不列颠
2200.0,圣地亚哥,梅里达,珊瑚,翡翠,2.0,900.0,3500.0,加勒比,加勒比,加勒比,加勒比
2200.0,马德拉斯,"爱丁堡,都柏林,伦敦",乌兹钢,英格兰花呢,5.0,5000.0,6000.0,印度洋,印度,欧洲北部,不列颠
2196.610169491525,帕尔马,那霸,雪莉酒,珊瑚,4.916666666666667,9900.0,900.0,欧洲东部,伊比利亚,东亚,东亚
2196.610169491525,马拉加,那霸,雪莉酒,珊瑚,4.916666666666667,9900.0,900.0,欧洲西部,伊比利亚,东亚,东亚
2194.285714285714,巴拿马,马赛,龙舌兰酒,天鹅绒,5.25,1920.0,9600.0,南美洲,南美西岸,欧洲东部,法国
2194.285714285714,危地马拉,马赛,龙舌兰酒,天鹅绒,5.25,1920.0,9600.0,南美洲,南美西岸,欧洲东部,法国
2190.909090909091,北大年,科皮亚波,锡矿石,烟草,5.5,500.0,11550.0,东南亚,东南亚,南美洲,中南美
2187.5,巴拿马,利马,白银,黄金,2.0,1000.0,3375.0,南美洲,南美西岸,南美洲,南美西岸
2187.5,马尼拉,雅加达,白银,黄金,2.0,1000.0,3375.0,东南亚,东南亚,东南亚,东南亚
2187.5,危地马拉,利马,白银,黄金,2.0,1000.0,3375.0,南美洲,南美西岸,南美洲,南美西岸
2187.5,阿卡普尔科,利马,白银,黄金,2.0,1000.0,3375.0,北美西部,南美西岸,南美洲,南美西岸
2175.0,西西里,"南特,波尔多",牛至,白兰地,2.0,1800.0,2550.0,欧洲东部,意大利,欧洲西部,法国
2175.0,卡利亚里,"南特,波尔多",牛至,白兰地,2.0,1800.0,2550.0,欧洲东部,意大利,欧洲西部,法国
2175.0,锡兰,卡利卡特,红宝石,红宝石,2.0,2175.0,2175.0,印度洋,印度,印度洋,印度
2175.0,卡利卡特,锡兰,红宝石,红宝石,2.0,2175.0,2175.0,印度洋,印度,印度洋,印度
2171.4285714285716,布宜诺斯艾利斯,"爱丁堡,都柏林,伦敦",马黛茶,英格兰花呢,5.25,6400.0,5000.0,南美洲,中南美,欧洲北部,不列颠
2171.4285714285716,圣安东尼奥,"爱丁堡,都柏林,伦敦",马黛茶,英格兰花呢,5.25,6400.0,5000.0,南美洲,中南美,欧洲北部,不列颠
2171.4285714285716,巴伊亚,"爱丁堡,都柏林,伦敦",马黛茶,英格兰花呢,5.25,6400.0,5000.0,南美洲,中南美,欧洲北部,不列颠
